="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id",="sanction_status"
="11","Dwyer, Conor",="200",="109106022",="200 FR LCM",="27",="1:45.67",="1:45.67",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/28/2016",="Trojan Swim Club",="CA",="",="1043",="57",="Yes"
="12","Seliskar, Andrew",="200",="132599926",="200 FR LCM",="21",="1:45.70",="1:45.70",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="California Aquatics",="PC",="",="1042",="57",="Yes"
="13","Seliskar, Andrew",="200",="149100835",="200 FR LCM",="22",="1:45.71r",="1:45.71",="2020 Olympic Trials Wave II",="2019 World Champs",="7/26/2019",="California Aquatics",="PC",="",="1042",="57",="Yes"
="14","Seliskar, Andrew",="200",="132972945",="200 FR LCM",="21",="1:45.74",="1:45.74",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="Unattached",="PC",="",="1041",="57",="Yes"
="15","Conger, Jack",="200",="109106013",="200 FR LCM",="21",="1:45.77",="1:45.77",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/28/2016",="Nation's Capital Swim Club",="PV",="",="1040",="57",="Yes"
="15","Seliskar, Andrew",="200",="132599925",="200 FR LCM",="21",="1:45.77",="1:45.77",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="California Aquatics",="PC",="",="1040",="57",="Yes"
="17","Seliskar, Andrew",="200",="132972944",="200 FR LCM",="21",="1:45.81",="1:45.81",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="Unattached",="PC",="",="1039",="57",="Yes"
="17","Seliskar, Andrew",="200",="149100834",="200 FR LCM",="22",="1:45.81r",="1:45.81",="2020 Olympic Trials Wave II",="2019 World Champs",="7/26/2019",="California Aquatics",="PC",="",="1039",="57",="Yes"
="19","Haas, Townley",="200",="148832132",="200 FR LCM",="22",="1:45.92",="1:45.92",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019","NOVA of Virginia Aquatics, Inc",="VA",="",="1036",="57",="Yes"
="19","Haas, Townley",="200",="110489953",="200 FR LCM",="19",="1:45.92",="1:45.92",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/7/2016","NOVA of Virginia Aquatics, Inc",="VA",="",="1036",="57",="Yes"
="21","Pieroni, Blake",="200",="132599651",="200 FR LCM",="22",="1:45.93",="1:45.93",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Mission Viejo Nadadores",="CA",="",="1036",="57",="Yes"
="22","Dwyer, Conor",="200",="110430516",="200 FR LCM",="27",="1:45.95",="1:45.95",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/7/2016",="Trojan Swim Club",="CA",="",="1035",="57",="Yes"
="23","Dwyer, Conor",="200",="132598433",="200 FR LCM",="29",="1:46.08",="1:46.08",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Unattached",="MR",="",="1032",="57",="Yes"
="24","Haas, Townley",="200",="110430535",="200 FR LCM",="19",="1:46.13",="1:46.13",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/7/2016","NOVA of Virginia Aquatics, Inc",="VA",="",="1031",="57",="Yes"
="25","Haas, Townley",="200",="132598734",="200 FR LCM",="21",="1:46.15",="1:46.15",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018","NOVA of Virginia Aquatics, Inc",="VA",="",="1030",="57",="Yes"
="26","Haas, Townley",="200",="132972679",="200 FR LCM",="21",="1:46.19",="1:46.19",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="Unattached",="VA",="",="1029",="57",="Yes"
="27","Smith, Kieran",="200",="143723675",="200 FR LCM",="19",="1:46.21",="1:46.21",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Ridgefield Aquatic Club",="CT",="",="1029",="57",="Yes"
="28","Smith, Kieran",="200",="143732170",="200 FR LCM",="19",="1:46.25",="1:46.25",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Ridgefield Aquatic Club",="CT",="",="1028",="57",="Yes"
="29","Pieroni, Blake",="200",="132599650",="200 FR LCM",="22",="1:46.26",="1:46.26",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Mission Viejo Nadadores",="CA",="",="1027",="57",="Yes"
="30","Pieroni, Blake",="200",="120256828",="200 FR LCM",="21",="1:46.30",="1:46.30",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/28/2017",="Indiana University",="IN",="",="1026",="57",="Yes"
="30","Smith, Kieran",="200",="154583452",="200 FR LCM",="20",="1:46.30",="1:46.30",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/14/2021",="University of Florida",="FL",="",="1026",="57",="Yes"
="32","Pieroni, Blake",="200",="149100040",="200 FR LCM",="21",="1:46.33r",="1:46.33",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/28/2017",="Indiana University",="IN",="",="1026",="57",="Yes"
="33","Dwyer, Conor",="200",="132598432",="200 FR LCM",="29",="1:46.34",="1:46.34",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Unattached",="MR",="",="1025",="57",="Yes"
="34","Haas, Townley",="200",="149088962",="200 FR LCM",="22",="1:46.37",="1:46.37",="2020 Olympic Trials Wave II",="2019 World Champs",="7/22/2019","NOVA of Virginia Aquatics, Inc",="VA",="",="1025",="57",="Yes"
="35","Grothe, Zane",="200",="120256752",="200 FR LCM",="25",="1:46.39",="1:46.39",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/28/2017","Badger Swim Club,Inc.",="MR",="",="1024",="57",="Yes"
="35","Levant, Jack",="200",="132599216",="200 FR LCM",="18",="1:46.39",="1:46.39",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="North Texas Nadadores",="NT",="",="1024",="57",="Yes"
="37","Farris, Dean",="200",="143732078",="200 FR LCM",="21",="1:46.45",="1:46.45",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Harvard Swimming",="NE",="",="1023",="57",="Yes"
="38","Levant, Jack",="200",="132599217",="200 FR LCM",="18",="1:46.46",="1:46.46",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="North Texas Nadadores",="NT",="",="1022",="57",="Yes"
="38","Smith, Kieran",="200",="154583453",="200 FR LCM",="20",="1:46.46",="1:46.46",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/14/2021",="University of Florida",="FL",="",="1022",="57",="Yes"
="40","Haas, Townley",="200",="149096918",="200 FR LCM",="20",="1:46.50",="1:46.50",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/24/2017",="Unattached",="VA",="",="1021",="57",="Yes"
="41","Urlando, Luca",="200",="143732190",="200 FR LCM",="17",="1:46.51",="1:46.51",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="DART Swimming",="SN",="",="1024",="57",="Yes"
="42","Heidtmann, Jacob",="200",="133029708",="200 FR LCM",="23",="1:46.52r",="1:46.52",="2021 Summer Nationals (LCM)",="2018 European Champs ",="8/4/2018",="Unattached",="NC",="Yes",="1021",="57",="Yes"
="43","Apple, Zach",="200",="133036670",="200 FR LCM",="21",="1:46.56",="1:46.56",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="Unattached",="IN",="",="1020",="57",="Yes"
="43","Pieroni, Blake",="200",="132972891",="200 FR LCM",="22",="1:46.56",="1:46.56",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="Unattached",="CA",="",="1020",="57",="Yes"
="45","Dwyer, Conor",="200",="106998027",="200 FR LCM",="27",="1:46.61",="1:46.61",="2020 Olympic Trials Wave I",="2016 Pro Series - Mesa",="4/14/2016",="Trojan Swim Club",="CA",="",="1018",="57",="Yes"
="46","Dwyer, Conor",="200",="102137454",="200 FR LCM",="26",="1:46.62",="1:46.62",="2020 Olympic Trials Wave I",="2015 Winter Nationals",="12/4/2015",="Trojan Swim Club",="CA",="",="1018",="57",="Yes"
="46","Lochte, Ryan",="200",="109106047",="200 FR LCM",="31",="1:46.62",="1:46.62",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/28/2016",="SwimMAC Carolina",="NC",="",="1018",="57",="Yes"
="46","Pieroni, Blake",="200",="143740660",="200 FR LCM",="23",="1:46.62",="1:46.62",="2020 Olympic Trials Wave II",="2019 World Cup - Tokyo",="8/4/2019",="Indiana Swim Club",="IN",="",="1018",="57",="Yes"
="49","Auboeck, Felix",="200",="150858868",="200 FR LCM",="23",="1:46.64",="1:46.64",="2020 Olympic Trials Wave II",="2020 4 Nations Meet",="7/24/2020",="Univ. Of Michigan Swim Team",="MI",="Yes",="1018",="57",="Yes"
="50","Dwyer, Conor",="200",="109039262",="200 FR LCM",="27",="1:46.66",="1:46.66",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/27/2016",="Trojan Swim Club",="CA",="",="1017",="57",="Yes"
="51","Dwyer, Conor",="200",="107505039",="200 FR LCM",="27",="1:46.68",="1:46.68",="2020 Olympic Trials Wave I",="2016 Pro Series - Charlotte ",="5/13/2016",="Trojan Swim Club",="CA",="",="1017",="57",="Yes"
="51","Pieroni, Blake",="200",="132972892",="200 FR LCM",="22",="1:46.68",="1:46.68",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="Unattached",="CA",="",="1017",="57",="Yes"
="53","Seliskar, Andrew",="200",="149090276",="200 FR LCM",="22",="1:46.74",="1:46.74",="2020 Olympic Trials Wave II",="2019 World Champs",="7/22/2019",="California Aquatics",="PC",="",="1015",="57",="Yes"
="54","Seliskar, Andrew",="200",="133036946",="200 FR LCM",="21",="1:46.75r",="1:46.75",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="California Aquatics",="PC",="",="1015",="57",="Yes"
="55","Apple, Zach",="200",="148830819",="200 FR LCM",="22",="1:46.76",="1:46.76",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Mission Viejo Nadadores",="CA",="",="1015",="57",="Yes"
="56","Baqlah, Khader",="200",="133065801",="200 FR LCM",="19",="1:46.77",="1:46.77",="2021 Summer Nationals (LCM)",="18th Asian Games",="8/19/2018",="Unattached",="FL",="Yes",="1014",="57",="Yes"
="57","Apple, Zach",="200",="132972508",="200 FR LCM",="21",="1:46.78",="1:46.78",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="Unattached",="IN",="",="1014",="57",="Yes"
="57","Rooney, Maxime",="200",="143732161",="200 FR LCM",="21",="1:46.78",="1:46.78",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Pleasanton Seahawks",="PC",="",="1014",="57",="Yes"
="59","Apple, Zach",="200",="143503983",="200 FR LCM",="22",="1:46.80",="1:46.80",="2020 Olympic Trials Wave II",="2019 WUGS",="7/6/2019",="Indiana Swim Club",="IN",="",="1014",="57",="Yes"
="60","Heidtmann, Jacob",="200",="133029707",="200 FR LCM",="23",="1:46.81r",="1:46.81",="2021 Summer Nationals (LCM)",="2018 European Champs ",="8/4/2018",="Unattached",="NC",="Yes",="1013",="57",="Yes"
="61","Heidtmann, Jacob",="200",="133029416",="200 FR LCM",="23",="1:46.83",="1:46.83",="2021 Summer Nationals (LCM)",="2018 European Champs ",="8/6/2018",="Unattached",="NC",="Yes",="1013",="57",="Yes"
="61","Seliskar, Andrew",="200",="149090277",="200 FR LCM",="22",="1:46.83",="1:46.83",="2020 Olympic Trials Wave II",="2019 World Champs",="7/22/2019",="California Aquatics",="PC",="",="1013",="57",="Yes"
="63","Dwyer, Conor",="200",="132972603",="200 FR LCM",="29",="1:46.84",="1:46.84",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="Unattached",="MR",="",="1013",="57",="Yes"
="64","Conger, Jack",="200",="132972563",="200 FR LCM",="23",="1:46.85",="1:46.85",="2021 Summer Nationals (LCM)",="2018 Pan Pacific Champs",="8/9/2018",="Unattached",="PV",="",="1012",="57",="Yes"
="64","Haas, Townley",="200",="120235821",="200 FR LCM",="20",="1:46.85",="1:46.85",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/28/2017","NOVA of Virginia Aquatics, Inc",="VA",="",="1012",="57",="Yes"
="64","Haas, Townley",="200",="149088961",="200 FR LCM",="22",="1:46.85",="1:46.85",="2020 Olympic Trials Wave II",="2019 World Champs",="7/22/2019","NOVA of Virginia Aquatics, Inc",="VA",="",="1012",="57",="Yes"
="67","Heidtmann, Jacob",="200",="150582280",="200 FR LCM",="25",="1:46.87",="1:46.87",="2020 Olympic Trials Wave II",="2020 Pro Swim - Des Moines TT",="3/5/2020",="Team Elite",="NC",="Yes",="1012",="57",="Yes"
="68","Pieroni, Blake",="200",="149097981",="200 FR LCM",="21",="1:46.88",="1:46.88",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/24/2017",="Unattached",="IN",="",="1012",="57",="Yes"
="69","Seliskar, Andrew",="200",="142150274",="200 FR LCM",="22",="1:46.89",="1:46.89",="2020 Olympic Trials Wave II",="2019 PC CAL-ALTO Dual",="6/22/2019",="California Aquatics",="PC",="",="1011",="57",="Yes"
="70","Seliskar, Andrew",="200",="150581723",="200 FR LCM",="23",="1:46.91",="1:46.91",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="California Aquatics",="PC",="",="1011",="57",="Yes"
="70","Switkowski, Jan",="200",="120172193",="200 FR LCM",="23",="1:46.91",="1:46.91",="2021 Summer Nationals (LCM)",="Polish Championships 2017",="5/19/2017",="Unattached",="FL",="Yes",="1011",="57",="Yes"
="72","Dreesens, Dion",="200",="107813038",="200 FR LCM",="23",="1:46.93r",="1:46.93",="2020 Olympic Trials Wave I",="2016 European Champs",="5/21/2016",="Queens University",="NC",="Yes",="1010",="57",="Yes"
="73","House, Grant",="200",="132598893",="200 FR LCM",="20",="1:46.95",="1:46.95",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Pitchfork Aquatics",="AZ",="",="1010",="57",="Yes"
="74","Conger, Jack",="200",="128306570",="200 FR LCM",="23",="1:46.96",="1:46.96",="2021 Summer Nationals (LCM)",="2018 Pro Series - Atlanta ",="3/2/2018",="Nation's Capital Swim Club",="PV",="",="1010",="57",="Yes"
="74","Dwyer, Conor",="200",="106026053",="200 FR LCM",="27",="1:46.96",="1:46.96",="2020 Olympic Trials Wave I",="2016 Pro Series - Orlando",="3/3/2016",="Trojan Swim Club",="CA",="",="1010",="57",="Yes"
="74","Dwyer, Conor",="200",="109063804",="200 FR LCM",="27",="1:46.96",="1:46.96",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/27/2016",="Trojan Swim Club",="CA",="",="1010",="57",="Yes"
="77","Urlando, Luca",="200",="143946965",="200 FR LCM",="17",="1:46.97",="1:46.97",="2020 Olympic Trials Wave II",="2019 World JR Champs",="8/21/2019",="DART Swimming",="SN",="",="1012",="57",="Yes"
="78","Koski, Matias",="200",="107768748",="200 FR LCM",="22",="1:46.98",="1:46.98",="2020 Olympic Trials Wave I",="2016 European Champs",="5/18/2016",="Unattached",="GA",="Yes",="1009",="57",="Yes"
="79","Sancov, Alexei",="200",="120449701",="200 FR LCM",="17",="1:47.00",="1:47.00",="2021 Summer Nationals (LCM)",="2017 European Jr Champs",="7/2/2017",="Unattached",="PC",="Yes",="1012",="57",="Yes"
="80","Seliskar, Andrew",="200",="153430407",="200 FR LCM",="24",="1:47.01",="1:47.01",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/5/2021",="California Aquatics",="PC",="",="1008",="57",="Yes"
="81","Quintero, Cristian",="200",="110430604",="200 FR LCM",="23",="1:47.02",="1:47.02",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/7/2016",="Unattached",="CA",="Yes",="1008",="57",="Yes"
="82","Seliskar, Andrew",="200",="154583363",="200 FR LCM",="24",="1:47.07",="1:47.07",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/14/2021",="California Aquatics",="PC",="",="1007",="57",="Yes"
="83","Pieroni, Blake",="200",="149097982",="200 FR LCM",="21",="1:47.08",="1:47.08",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/24/2017",="Unattached",="IN",="",="1006",="57",="Yes"
="84","Haas, Townley",="200",="141504572",="200 FR LCM",="22",="1:47.09",="1:47.09",="2020 Olympic Trials Wave II",="2019 FINA CS - INDY",="5/31/2019",="Unattached",="VA",="",="1006",="57",="Yes"
="85","Smith, Clark",="200",="120236859",="200 FR LCM",="22",="1:47.10",="1:47.10",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/28/2017",="Longhorn Aquatics",="ST",="",="1006",="57",="Yes"
="86","Conger, Jack",="200",="109063796",="200 FR LCM",="21",="1:47.15",="1:47.15",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/27/2016",="Nation's Capital Swim Club",="PV",="",="1005",="57",="Yes"
="87","Kibler, Drew",="200",="143098141",="200 FR LCM",="19",="1:47.16",="1:47.16",="2020 Olympic Trials Wave II",="2019 Sectionals - Austin",="7/12/2019",="University of Texas",="ST",="",="1004",="57",="Yes"
="88","Haas, Townley",="200",="109063816",="200 FR LCM",="19",="1:47.18",="1:47.18",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/27/2016","NOVA of Virginia Aquatics, Inc",="VA",="",="1004",="57",="Yes"
="89","Theall, Mark",="200",="143732182",="200 FR LCM",="20",="1:47.19",="1:47.19",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Aggie Swim Club",="GU",="",="1004",="57",="Yes"
="90","Pieroni, Blake",="200",="133086655",="200 FR LCM",="22",="1:47.20",="1:47.20",="2021 Summer Nationals (LCM)",="2019 World Cup - Doha",="9/15/2018",="Unattached",="CA",="",="1003",="57",="Yes"
="90","Smith, Clark",="200",="110499439",="200 FR LCM",="21",="1:47.20r",="1:47.20",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/9/2016",="Longhorn Aquatics",="ST",="",="1003",="57",="Yes"
="92","Conger, Jack",="200",="109039175",="200 FR LCM",="21",="1:47.25",="1:47.25",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/27/2016",="Nation's Capital Swim Club",="PV",="",="1002",="57",="Yes"
="92","Dwyer, Conor",="200",="120256736",="200 FR LCM",="28",="1:47.25",="1:47.25",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/28/2017",="Trojan Swim Club",="CA",="",="1002",="57",="Yes"
="92","Pieroni, Blake",="200",="141088630",="200 FR LCM",="23",="1:47.25",="1:47.25",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/18/2019",="Indiana Swim Club",="IN",="",="1002",="57",="Yes"
="95","De Lucca, Joao",="200",="140512073",="200 FR LCM",="29",="1:47.26",="1:47.26",="2020 Olympic Trials Wave II",="2019 Brazil Trophy ",="4/16/2019",="Cardinal Aquatics",="KY",="Yes",="1002",="57",="Yes"
="95","Heidtmann, Jacob",="200",="133029417",="200 FR LCM",="23",="1:47.26",="1:47.26",="2021 Summer Nationals (LCM)",="2018 European Champs ",="8/7/2018",="Unattached",="NC",="Yes",="1002",="57",="Yes"
="95","Smith, Kieran",="200",="148833977",="200 FR LCM",="19",="1:47.26",="1:47.26",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="University of Florida",="FL",="",="1002",="57",="Yes"
="98","Dwyer, Conor",="200",="132205582",="200 FR LCM",="29",="1:47.28",="1:47.28",="2021 Summer Nationals (LCM)",="2018 CA  Los Angeles Invite",="7/14/2018",="Unattached",="MR",="",="1001",="57",="Yes"
="99","Smith, Clark",="200",="120256851",="200 FR LCM",="22",="1:47.29",="1:47.29",="2021 Summer Nationals (LCM)",="2017 Summer Nationals",="6/28/2017",="Longhorn Aquatics",="ST",="",="1001",="57",="Yes"
="99","Smith, Kieran",="200",="151501747",="200 FR LCM",="20",="1:47.29",="1:47.29",="2020 Olympic Trials Wave II",="2020 Toyota Sarasota",="11/13/2020",="University of Florida",="FL",="",="1001",="57",="Yes"
="101","Magahey, Jake",="200",="154582669",="200 FR LCM",="19",="1:47.30",="1:47.30",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/14/2021",="SwimAtlanta",="GA",="",="1001",="57",="Yes"
="102","Dressel, Caeleb",="200",="140434834",="200 FR LCM",="22",="1:47.31",="1:47.31",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/11/2019",="Gator Swim Club",="FL",="",="1001",="57",="Yes"
="102","Kibler, Drew",="200",="143861737",="200 FR LCM",="19",="1:47.31r",="1:47.31",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/9/2019",="Longhorn Aquatics",="ST",="",="1001",="57",="Yes"
="104","Pieroni, Blake",="200",="133071570",="200 FR LCM",="22",="1:47.32",="1:47.32",="2021 Summer Nationals (LCM)",="2018 World Cup - Kazan",="9/9/2018",="Unattached",="CA",="",="1000",="57",="Yes"
="104","Rooney, Maxime",="200",="143723641",="200 FR LCM",="21",="1:47.32",="1:47.32",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Pleasanton Seahawks",="PC",="",="1000",="57",="Yes"
="106","Bentz, Gunnar",="200",="109106001",="200 FR LCM",="20",="1:47.33",="1:47.33",="2021 Summer Nationals (LCM)",="2016 Olympic Trials ",="6/28/2016",="Athens Bulldog Swim Club",="GA",="",="1000",="57",="Yes"
="106","Callan, Patrick",="200",="121835646",="200 FR LCM",="17",="1:47.33r",="1:47.33",="2021 Summer Nationals (LCM)",="2017 World JR Champs ",="8/26/2017",="Trident Aquatics Club",="OK",="",="1003",="57",="Yes"
="108","Wang, Shun",="200",="140223368",="200 FR LCM",="25",="1:47.35",="1:47.35",="2020 Olympic Trials Wave II",="2019 Chinese Nats",="3/24/2019",="Team Elite",="NC",="Yes",="1000",="57",="Yes"
="109","Callan, Patrick",="200",="143732048",="200 FR LCM",="19",="1:47.36",="1:47.36",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Univ. Of Michigan Swim Team",="MI",="",="999",="57",="Yes"
="109","Smith, Kieran",="200",="152438687",="200 FR LCM",="20",="1:47.36",="1:47.36",="2020 Olympic Trials Wave II",="2021 Pro Series - San Antonio",="1/15/2021",="Unattached",="FL",="",="999",="57",="Yes"
="111","Callan, Patrick",="200",="151501817",="200 FR LCM",="21",="1:47.38",="1:47.38",="2020 Olympic Trials Wave II",="2020 Toyota Indy",="11/13/2020",="Unattached",="MI",="",="999",="57",="Yes"
="111","Farris, Dean",="200",="148831802",="200 FR LCM",="22",="1:47.38",="1:47.38",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Harvard Swimming",="NE",="",="999",="57",="Yes"
="113","Auboeck, Felix",="200",="149096122",="200 FR LCM",="20",="1:47.40",="1:47.40",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/24/2017",="Unattached",="MI",="Yes",="998",="57",="Yes"
="113","El Kamash, Marwan",="200",="149096672",="200 FR LCM",="23",="1:47.40",="1:47.40",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/24/2017",="Unattached",="IN",="Yes",="998",="57",="Yes"
="113","Koski, Matias",="200",="110430558",="200 FR LCM",="22",="1:47.40",="1:47.40",="2021 Summer Nationals (LCM)",="2016 Olympic Games",="8/7/2016",="Unattached",="GA",="Yes",="998",="57",="Yes"
="116","El Kamash, Marwan",="200",="149096673",="200 FR LCM",="23",="1:47.41",="1:47.41",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/24/2017",="Unattached",="IN",="Yes",="998",="57",="Yes"
="117","Dressel, Caeleb",="200",="154581910",="200 FR LCM",="24",="1:47.42",="1:47.42",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/14/2021",="Gator Swim Club",="FL",="",="998",="57",="Yes"
="117","Switkowski, Jan",="200",="149098517",="200 FR LCM",="23",="1:47.42",="1:47.42",="2021 Summer Nationals (LCM)",="2017 World Champs",="7/24/2017",="Unattached",="FL",="Yes",="998",="57",="Yes"
="119","Switkowski, Jan",="200",="107839625",="200 FR LCM",="22",="1:47.43r",="1:47.43",="2020 Olympic Trials Wave I",="2016 European Champs",="5/21/2016",="University of Florida",="FL",="Yes",="998",="57",="Yes"
="120","Auboeck, Felix",="200",="118067920",="200 FR LCM",="20",="1:47.45",="1:47.45",="2021 Summer Nationals (LCM)",="2017 Sectionals - Indianapolis",="3/31/2017",="Unattached",="MI",="Yes",="997",="57",="Yes"
="120","Conger, Jack",="200",="132598190",="200 FR LCM",="23",="1:47.45",="1:47.45",="2021 Summer Nationals (LCM)",="2018 Summer Nationals",="7/26/2018",="Nation's Capital Swim Club",="PV",="",="997",="57",="Yes"
