="result_rank",="full_name",="distance",="time_id",="event_desc",="swimmer_age",="swim_time_formatted",="alt_adj_swim_time_formatted",="standard_name",="meet_name",="swim_date",="club_name",="lsc_id",="foreign_yesno",="hytek_power_points",="event_id",="sanction_status"
="14","Haughey, Siobhan",="200",="141718246",="200 FR LCM",="21",="1:56.05",="1:56.05",="2020 Olympic Trials Wave II",="2019 Mare Nostrum Monaco",="6/8/2019",="Club Wolverine",="MI",="Yes",="1027",="57",="Yes"
="15","Manuel, Simone",="200",="149090943",="200 FR LCM",="22",="1:56.09r",="1:56.09",="2020 Olympic Trials Wave II",="2019 World Champs",="7/25/2019",="Alto Swim Club",="PC",="",="1026",="57",="Yes"
="16","Ledecky, Katie",="200",="150580181",="200 FR LCM",="22",="1:56.19",="1:56.19",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Nation's Capital Swim Club",="PV",="",="1024",="57",="Yes"
="16","Ledecky, Katie",="200",="154760393",="200 FR LCM",="24",="1:56.19",="1:56.19",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/21/2021",="Nation's Capital Swim Club",="PV",="",="1024",="57",="Yes"
="18","Ledecky, Katie",="200",="148832736",="200 FR LCM",="22",="1:56.24",="1:56.24",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Nation's Capital Swim Club",="PV",="",="1022",="57",="Yes"
="19","Ledecky, Katie",="200",="140435372",="200 FR LCM",="22",="1:56.28",="1:56.28",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/11/2019",="Nation's Capital Swim Club",="PV",="",="1021",="57",="Yes"
="20","Schmitt, Allison",="200",="148833847",="200 FR LCM",="29",="1:56.47",="1:56.47",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Sun Devil Swimming",="AZ",="",="1016",="57",="Yes"
="21","Haughey, Siobhan",="200",="150581644",="200 FR LCM",="22",="1:56.48",="1:56.48",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Club Wolverine",="MI",="Yes",="1016",="57",="Yes"
="21","McLaughlin, Katie",="200",="141792226",="200 FR LCM",="21",="1:56.48",="1:56.48",="2020 Olympic Trials Wave II",="2019 PC SCSC International",="6/9/2019",="California Aquatics",="PC",="",="1016",="57",="Yes"
="23","Ledecky, Katie",="200",="153430370",="200 FR LCM",="23",="1:56.62",="1:56.62",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/5/2021",="Nation's Capital Swim Club",="PV",="",="1012",="57",="Yes"
="24","Ledecky, Katie",="200",="141792082",="200 FR LCM",="22",="1:56.65",="1:56.65",="2020 Olympic Trials Wave II",="2019 PC SCSC International",="6/9/2019",="Unattached",="PV",="",="1012",="57",="Yes"
="25","Haughey, Siobhan",="200",="141856958",="200 FR LCM",="21",="1:56.91",="1:56.91",="2020 Olympic Trials Wave II",="2019 Mare Nostrum - Canet",="6/11/2019",="Club Wolverine",="MI",="Yes",="1005",="57",="Yes"
="26","Manuel, Simone",="200",="150581687",="200 FR LCM",="23",="1:56.92",="1:56.92",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Alto Swim Club",="PC",="",="1005",="57",="Yes"
="27","Ruck, Taylor",="200",="140346172",="200 FR LCM",="18",="1:56.97",="1:56.97",="2020 Olympic Trials Wave II",="2019 Canadian Swimming Trials",="4/6/2019",="Alto Swim Club",="PC",="Yes",="1003",="57",="Yes"
="27","Schmitt, Allison",="200",="143732166",="200 FR LCM",="29",="1:56.97",="1:56.97",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Sun Devil Swimming",="AZ",="",="1003",="57",="Yes"
="29","Smoliga, Olivia",="200",="154583493",="200 FR LCM",="26",="1:57.04",="1:57.04",="2020 Olympic Trials Wave II",="2021 GA SwimAtlanta's Mizuno 2021",="5/14/2021",="Athens Bulldog Swim Club",="GA",="",="1002",="57",="Yes"
="30","Ledecky, Katie",="200",="140435371",="200 FR LCM",="22",="1:57.08",="1:57.08",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/11/2019",="Nation's Capital Swim Club",="PV",="",="1001",="57",="Yes"
="31","Ledecky, Katie",="200",="153429248",="200 FR LCM",="23",="1:57.09",="1:57.09",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/5/2021",="Nation's Capital Swim Club",="PV",="",="1000",="57",="Yes"
="32","Haughey, Siobhan",="200",="148832206",="200 FR LCM",="22",="1:57.14",="1:57.14",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Club Wolverine",="MI",="Yes",="999",="57",="Yes"
="33","Haughey, Siobhan",="200",="140461741",="200 FR LCM",="21",="1:57.16",="1:57.16",="2020 Olympic Trials Wave II",="2019 Hong Kong Invite",="4/13/2019",="Univ. Of Michigan Swim Team",="MI",="Yes",="998",="57",="Yes"
="34","Ledecky, Katie",="200",="141079473",="200 FR LCM",="22",="1:57.19",="1:57.19",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/18/2019",="Nation's Capital Swim Club",="PV",="",="998",="57",="Yes"
="35","Manuel, Simone",="200",="148832926",="200 FR LCM",="23",="1:57.21",="1:57.21",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Alto Swim Club",="PC",="",="997",="57",="Yes"
="36","McLaughlin, Katie",="200",="141792225",="200 FR LCM",="21",="1:57.22",="1:57.22",="2020 Olympic Trials Wave II",="2019 PC SCSC International",="6/9/2019",="California Aquatics",="PC",="",="997",="57",="Yes"
="37","Manuel, Simone",="200",="141088596",="200 FR LCM",="22",="1:57.24",="1:57.24",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/18/2019",="Alto Swim Club",="PC",="",="996",="57",="Yes"
="38","Manuel, Simone",="200",="148231334",="200 FR LCM",="23",="1:57.25",="1:57.25",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/17/2020",="Alto Swim Club",="PC",="",="996",="57",="Yes"
="39","Cox, Madisyn",="200",="154760166",="200 FR LCM",="25",="1:57.38",="1:57.38",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/21/2021",="Longhorn Aquatics",="ST",="",="993",="57",="Yes"
="40","Smith, Leah",="200",="141898471",="200 FR LCM",="24",="1:57.40",="1:57.40",="2020 Olympic Trials Wave II",="2019 Pro Series - Clovis",="6/13/2019",="Tucson Ford Dealers Aquatics",="AZ",="",="992",="57",="Yes"
="41","Manuel, Simone",="200",="148832925",="200 FR LCM",="23",="1:57.41",="1:57.41",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Alto Swim Club",="PC",="",="992",="57",="Yes"
="42","Manuel, Simone",="200",="148235303",="200 FR LCM",="23",="1:57.46",="1:57.46",="2020 Olympic Trials Wave II",="2020 Pro Series - Greensboro",="11/8/2019",="Alto Swim Club",="PC",="",="991",="57",="Yes"
="43","Madden, Paige",="200",="154563480",="200 FR LCM",="22",="1:57.47",="1:57.47",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="University Of Virginia",="VA",="",="990",="57",="Yes"
="44","McLaughlin, Katie",="200",="153430382",="200 FR LCM",="23",="1:57.48",="1:57.48",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/5/2021",="California Aquatics",="PC",="",="990",="57",="Yes"
="45","Ledecky, Katie",="200",="148235167",="200 FR LCM",="22",="1:57.50",="1:57.50",="2020 Olympic Trials Wave II",="2020 Pro Series - Greensboro",="11/8/2019",="Nation's Capital Swim Club",="PV",="",="990",="57",="Yes"
="46","Smith, Leah",="200",="140435909",="200 FR LCM",="23",="1:57.54",="1:57.54",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/11/2019",="Tucson Ford Dealers Aquatics",="AZ",="",="989",="57",="Yes"
="47","Schmitt, Allison",="200",="154563512",="200 FR LCM",="30",="1:57.59",="1:57.59",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="Sun Devil Swimming",="AZ",="",="987",="57",="Yes"
="48","Manuel, Simone",="200",="142150251",="200 FR LCM",="22",="1:57.61",="1:57.61",="2020 Olympic Trials Wave II",="2019 PC CAL-ALTO Dual",="6/22/2019",="Alto Swim Club",="PC",="",="987",="57",="Yes"
="49","DeLoof, Gabby",="200",="143504064",="200 FR LCM",="23",="1:57.62",="1:57.62",="2020 Olympic Trials Wave II",="2019 WUGS",="7/9/2019",="Club Wolverine",="MI",="",="987",="57",="Yes"
="49","Ledecky, Katie",="200",="136864499",="200 FR LCM",="21",="1:57.62",="1:57.62",="2020 Olympic Trials Wave II",="2019 Pro Series - Knoxville",="1/10/2019",="Nation's Capital Swim Club",="PV",="",="987",="57",="Yes"
="49","McLaughlin, Katie",="200",="141417492",="200 FR LCM",="21",="1:57.62",="1:57.62",="2020 Olympic Trials Wave II",="2019 CA Speedo Grand Challenge",="5/25/2019",="California Aquatics",="PC",="",="987",="57",="Yes"
="52","Schmitt, Allison",="200",="148235870",="200 FR LCM",="29",="1:57.63",="1:57.63",="2020 Olympic Trials Wave II",="2020 Pro Series - Greensboro",="11/8/2019",="Sun Devil Swimming",="AZ",="",="986",="57",="Yes"
="53","Madden, Paige",="200",="151501435",="200 FR LCM",="22",="1:57.64",="1:57.64",="2020 Olympic Trials Wave II",="2020 Toyota Richmond",="11/13/2020",="University Of Virginia",="VA",="",="986",="57",="Yes"
="54","Flickinger, Hali",="200",="142419338",="200 FR LCM",="24",="1:57.65",="1:57.65",="2020 Olympic Trials Wave II",="2019 GA Bulldog Grand Slam",="6/21/2019",="Athens Bulldog Swim Club",="GA",="",="986",="57",="Yes"
="54","McLaughlin, Katie",="200",="154851769",="200 FR LCM",="23",="1:57.65",="1:57.65",="2020 Olympic Trials Wave II",="2021 PC SCSC LCM Senior 2",="5/21/2021",="California Aquatics",="PC",="",="986",="57",="Yes"
="56","Brown, Erika",="200",="148831116",="200 FR LCM",="21",="1:57.68",="1:57.68",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="University Of Tennessee",="SE",="",="985",="57",="Yes"
="56","Nordin, Emma",="200",="154563496",="200 FR LCM",="21",="1:57.68",="1:57.68",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="Sun Devil Swimming",="AZ",="",="985",="57",="Yes"
="58","Schmitt, Allison",="200",="139606826",="200 FR LCM",="28",="1:57.70",="1:57.70",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/8/2019",="Sun Devil Swimming",="AZ",="",="985",="57",="Yes"
="59","Schmitt, Allison",="200",="150581721",="200 FR LCM",="29",="1:57.72",="1:57.72",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Sun Devil Swimming",="AZ",="",="984",="57",="Yes"
="60","Schmitt, Allison",="200",="148833846",="200 FR LCM",="29",="1:57.76",="1:57.76",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Sun Devil Swimming",="AZ",="",="983",="57",="Yes"
="61","Flickinger, Hali",="200",="142419339",="200 FR LCM",="24",="1:57.77",="1:57.77",="2020 Olympic Trials Wave II",="2019 GA Bulldog Grand Slam",="6/21/2019",="Athens Bulldog Swim Club",="GA",="",="983",="57",="Yes"
="62","Margalis, Melanie",="200",="148231355",="200 FR LCM",="28",="1:57.80",="1:57.80",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/17/2020",="Saint Petersburg Aquatics",="FL",="",="982",="57",="Yes"
="63","Haughey, Siobhan",="200",="148832205",="200 FR LCM",="22",="1:57.81",="1:57.81",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="Club Wolverine",="MI",="Yes",="982",="57",="Yes"
="63","Smith, Leah",="200",="154563521",="200 FR LCM",="26",="1:57.81",="1:57.81",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="Unattached",="AZ",="",="982",="57",="Yes"
="65","Madden, Paige",="200",="154562347",="200 FR LCM",="22",="1:57.83",="1:57.83",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="University Of Virginia",="VA",="",="981",="57",="Yes"
="66","Madden, Paige",="200",="143732124",="200 FR LCM",="20",="1:57.84",="1:57.84",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="City of Mobile Swim Association",="SE",="",="981",="57",="Yes"
="66","Smith, Leah",="200",="141504603",="200 FR LCM",="24",="1:57.84",="1:57.84",="2020 Olympic Trials Wave II",="2019 FINA CS - INDY",="6/1/2019",="Unattached",="AZ",="",="981",="57",="Yes"
="68","McLaughlin, Katie",="200",="154851768",="200 FR LCM",="23",="1:57.87",="1:57.87",="2020 Olympic Trials Wave II",="2021 PC SCSC LCM Senior 2",="5/21/2021",="California Aquatics",="PC",="",="980",="57",="Yes"
="69","Comerford, Mallory",="200",="141898356",="200 FR LCM",="21",="1:57.93",="1:57.93",="2020 Olympic Trials Wave II",="2019 Pro Series - Clovis",="6/13/2019",="University of Louisville",="KY",="",="979",="57",="Yes"
="70","Forde, Brooke",="200",="143732082",="200 FR LCM",="20",="1:57.98",="1:57.98",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Alto Swim Club",="PC",="",="977",="57",="Yes"
="71","Comerford, Mallory",="200",="140646363",="200 FR LCM",="21",="1:58.02",="1:58.02",="2020 Olympic Trials Wave II",="2019 Brazil Trophy ",="4/16/2019",="Unattached",="KY",="",="976",="57",="Yes"
="71","Margalis, Melanie",="200",="139606766",="200 FR LCM",="27",="1:58.02",="1:58.02",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/8/2019",="Saint Petersburg Aquatics",="FL",="",="976",="57",="Yes"
="73","Schmitt, Allison",="200",="154095817",="200 FR LCM",="30",="1:58.04",="1:58.04",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Sun Devil Swimming",="AZ",="",="976",="57",="Yes"
="74","Cox, Madisyn",="200",="154760165",="200 FR LCM",="25",="1:58.06",="1:58.06",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/21/2021",="Longhorn Aquatics",="ST",="",="975",="57",="Yes"
="75","Huske, Torri",="200",="154436821",="200 FR LCM",="18",="1:58.09",="1:58.09",="2020 Olympic Trials Wave II",="2021 TYR 18&U Spring Cup Richmond",="4/30/2021",="Arlington Aquatic Club",="PV",="",="975",="57",="Yes"
="75","Madden, Paige",="200",="148832893",="200 FR LCM",="21",="1:58.09",="1:58.09",="2020 Olympic Trials Wave II",="2019 U.S. Open",="12/6/2019",="City of Mobile Swim Association",="SE",="",="975",="57",="Yes"
="77","Kozan, Justina",="200",="154413206",="200 FR LCM",="17",="1:58.10",="1:58.10",="2020 Olympic Trials Wave II",="2021 TYR 18&U Spring Cup Irvine",="4/30/2021",="Mission Viejo Nadadores",="CA",="",="989",="57",="Yes"
="77","Smith, Leah",="200",="141895281",="200 FR LCM",="24",="1:58.10",="1:58.10",="2020 Olympic Trials Wave II",="2019 Pro Series - Clovis",="6/13/2019",="Tucson Ford Dealers Aquatics",="AZ",="",="974",="57",="Yes"
="79","Cox, Madisyn",="200",="154095734",="200 FR LCM",="25",="1:58.14",="1:58.14",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Longhorn Aquatics",="ST",="",="973",="57",="Yes"
="79","McLaughlin, Katie",="200",="154095799",="200 FR LCM",="23",="1:58.14",="1:58.14",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="California Aquatics",="PC",="",="973",="57",="Yes"
="81","Smith, Leah",="200",="140435908",="200 FR LCM",="23",="1:58.15",="1:58.15",="2020 Olympic Trials Wave II",="2019 Pro Series - Richmond",="4/11/2019",="Tucson Ford Dealers Aquatics",="AZ",="",="973",="57",="Yes"
="82","Smith, Leah",="200",="154562400",="200 FR LCM",="26",="1:58.17",="1:58.17",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="Unattached",="AZ",="",="973",="57",="Yes"
="83","Schmitt, Allison",="200",="154094338",="200 FR LCM",="30",="1:58.20",="1:58.20",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Sun Devil Swimming",="AZ",="",="972",="57",="Yes"
="84","Smith, Leah",="200",="150581730",="200 FR LCM",="24",="1:58.21",="1:58.21",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Tucson Ford Dealers Aquatics",="AZ",="",="971",="57",="Yes"
="84","Tuggle, Claire",="200",="143723715",="200 FR LCM",="15",="1:58.21",="1:58.21",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Clovis Swim Club",="CC",="",="1005",="57",="Yes"
="86","Meitz, Kaersten",="200",="143861408",="200 FR LCM",="23",="1:58.23r",="1:58.23",="2020 Olympic Trials Wave II",="2019 WUGS",="7/7/2019",="Boilermaker Aquatics",="IN",="",="971",="57",="Yes"
="87","Schmitt, Allison",="200",="149090232",="200 FR LCM",="29",="1:58.27",="1:58.27",="2020 Olympic Trials Wave II",="2019 World Champs",="7/23/2019",="Sun Devil Swimming",="AZ",="",="970",="57",="Yes"
="88","McLaughlin, Katie",="200",="154094304",="200 FR LCM",="23",="1:58.30",="1:58.30",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="California Aquatics",="PC",="",="969",="57",="Yes"
="89","Cox, Madisyn",="200",="154094192",="200 FR LCM",="25",="1:58.31",="1:58.31",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Longhorn Aquatics",="ST",="",="969",="57",="Yes"
="89","Madden, Paige",="200",="143504336",="200 FR LCM",="20",="1:58.31",="1:58.31",="2020 Olympic Trials Wave II",="2019 WUGS",="7/9/2019",="City of Mobile Swim Association",="SE",="",="969",="57",="Yes"
="91","Flickinger, Hali",="200",="141227903",="200 FR LCM",="24",="1:58.33",="1:58.33",="2020 Olympic Trials Wave II",="2019 GA Atlanta Classic Swim Meet",="5/17/2019",="Athens Bulldog Swim Club",="GA",="",="968",="57",="Yes"
="92","Comerford, Mallory",="200",="150581601",="200 FR LCM",="22",="1:58.36",="1:58.36",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Cardinal Aquatics",="KY",="",="968",="57",="Yes"
="92","Weyant, Emma",="200",="143732195",="200 FR LCM",="17",="1:58.36",="1:58.36",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="Sarasota Sharks",="FL",="",="982",="57",="Yes"
="94","Madden, Paige",="200",="153530399",="200 FR LCM",="22",="1:58.37",="1:58.37",="2020 Olympic Trials Wave II",="2021 VA Cavalier LCM Women Inv",="2/24/2021",="University Of Virginia",="VA",="",="967",="57",="Yes"
="95","Flickinger, Hali",="200",="150581623",="200 FR LCM",="25",="1:58.40",="1:58.40",="2020 Olympic Trials Wave II",="2020 Pro Series - Des Moines",="3/6/2020",="Sun Devil Swimming",="AZ",="",="967",="57",="Yes"
="96","Raab, Meaghan",="200",="143855502",="200 FR LCM",="23",="1:58.42",="1:58.42",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/7/2019",="Nashville Aquatic Club",="SE",="",="966",="57",="Yes"
="97","Evans, Joanna",="200",="154094215",="200 FR LCM",="23",="1:58.43",="1:58.43",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Longhorn Aquatics",="ST",="Yes",="966",="57",="Yes"
="98","Meitz, Kaersten",="200",="143732338",="200 FR LCM",="23",="1:58.44r",="1:58.44",="2020 Olympic Trials Wave II",="2019 WUGS",="7/7/2019",="Boilermaker Aquatics",="IN",="",="966",="57",="Yes"
="98","Smith, Regan",="200",="142067201",="200 FR LCM",="17",="1:58.44",="1:58.44",="2020 Olympic Trials Wave II",="2019 IN ISI Counsilman Classic",="6/14/2019",="Riptide",="MN",="",="980",="57",="Yes"
="100","DeLoof, Gabby",="200",="143504063",="200 FR LCM",="23",="1:58.46",="1:58.46",="2020 Olympic Trials Wave II",="2019 WUGS",="7/8/2019",="Club Wolverine",="MI",="",="965",="57",="Yes"
="101","Smith, Leah",="200",="139606834",="200 FR LCM",="23",="1:58.47",="1:58.47",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/8/2019",="Tucson Ford Dealers Aquatics",="AZ",="",="965",="57",="Yes"
="102","Flickinger, Hali",="200",="154094219",="200 FR LCM",="26",="1:58.49",="1:58.49",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Sun Devil Swimming",="AZ",="",="964",="57",="Yes"
="103","Kozan, Justina",="200",="154095786",="200 FR LCM",="17",="1:58.50",="1:58.50",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Mission Viejo Nadadores",="CA",="",="978",="57",="Yes"
="104","Forde, Brooke",="200",="154760238",="200 FR LCM",="22",="1:58.51",="1:58.51",="2020 Olympic Trials Wave II",="2021 ST TXLA Longhorn Aquatics Elite Invite",="5/21/2021",="Unattached",="PC",="",="964",="57",="Yes"
="104","Nordin, Emma",="200",="154094314",="200 FR LCM",="21",="1:58.51",="1:58.51",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="Sun Devil Swimming",="AZ",="",="964",="57",="Yes"
="106","Cox, Madisyn",="200",="141088466",="200 FR LCM",="23",="1:58.52",="1:58.52",="2020 Olympic Trials Wave II",="2019 Pro Series - Bloomington",="5/18/2019",="Longhorn Aquatics",="ST",="",="964",="57",="Yes"
="106","Manuel, Simone",="200",="136879993",="200 FR LCM",="22",="1:58.52",="1:58.52",="2020 Olympic Trials Wave II",="2019 Pro Series - Knoxville",="1/10/2019",="Alto Swim Club",="PC",="",="964",="57",="Yes"
="106","Schmitt, Allison",="200",="154562394",="200 FR LCM",="30",="1:58.52",="1:58.52",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Ind",="5/14/2021",="Sun Devil Swimming",="AZ",="",="964",="57",="Yes"
="109","Smith, Leah",="200",="153430415",="200 FR LCM",="25",="1:58.54",="1:58.54",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - San",="3/5/2021",="Unattached",="AZ",="",="963",="57",="Yes"
="110","Flickinger, Hali",="200",="139606708",="200 FR LCM",="24",="1:58.59",="1:58.59",="2020 Olympic Trials Wave II",="2019 Pro Series - Des Moines",="3/8/2019",="Athens Bulldog Swim Club",="GA",="",="962",="57",="Yes"
="111","Rasmus, Claire",="200",="143857568",="200 FR LCM",="22",="1:58.64",="1:58.64",="2020 Olympic Trials Wave II",="2019 Pan Am Games",="8/7/2019",="Aggie Swim Club",="GU",="",="961",="57",="Yes"
="112","Comerford, Mallory",="200",="141895149",="200 FR LCM",="21",="1:58.65",="1:58.65",="2020 Olympic Trials Wave II",="2019 Pro Series - Clovis",="6/13/2019",="University of Louisville",="KY",="",="960",="57",="Yes"
="112","Weitzeil, Abbey",="200",="154094370",="200 FR LCM",="24",="1:58.65",="1:58.65",="2020 Olympic Trials Wave II",="2021 TYR Pro Swim Series - Mis",="4/8/2021",="California Aquatics",="PC",="",="960",="57",="Yes"
="114","DeLoof, Gabby",="200",="142065767",="200 FR LCM",="23",="1:58.66",="1:58.66",="2020 Olympic Trials Wave II",="2019 IN ISI Counsilman Classic",="6/14/2019",="Club Wolverine",="MI",="",="960",="57",="Yes"
="115","Smith, Regan",="200",="148232710",="200 FR LCM",="17",="1:58.67",="1:58.67",="2020 Olympic Trials Wave II",="2020 Pro Series - Knoxville",="1/17/2020",="Riptide",="MN",="",="974",="57",="Yes"
="116","Margalis, Melanie",="200",="136879998",="200 FR LCM",="27",="1:58.68",="1:58.68",="2020 Olympic Trials Wave II",="2019 Pro Series - Knoxville",="1/10/2019",="Saint Petersburg Aquatics",="FL",="",="960",="57",="Yes"
="117","Madden, Paige",="200",="143723546",="200 FR LCM",="20",="1:58.69",="1:58.69",="2020 Olympic Trials Wave II",="2019 Summer Nationals",="8/1/2019",="City of Mobile Swim Association",="SE",="",="959",="57",="Yes"
